No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;;
342;3,53487;;3,53487;3,537481;0,002611;;0,002246;-0,000859;-0,003105;;;
343;3,537481;;3,537481;3,537846;0,000365;;-0,000859;0,000476;0,001335;;;
344;3,537846;;3,537846;3,53907;0,001224;;0,000476;0,000544;6,80E-05;;;
345;3,53907;;3,53907;3,539818;0,000748;;0,000544;0,000204;-0,00034;;;
346;3,539818;;3,539818;3,540022;0,000204;;0,000204;-0,000973;-0,001177;;;
347;3,540022;;3,540022;3,540022;0;;-0,000973;7,30E-05;0,001046;;;
348;3,540022;;3,540022;3,540995;0,000973;;7,30E-05;0,000715;0,000642;;;
349;3,540995;;3,540995;3,541895;0,0009;;0,000715;-0,001233;-0,001948;;;
350;3,541895;;3,541895;3,54208;0,000185;;-0,001233;0,001003;0,002236;;;
351;3,54208;;3,54208;3,543498;0,001418;;0,001003;-0,002418;-0,003421;;;
352;3,543498;;3,543498;3,543913;0,000415;;-0,002418;0,002833;0,005251;;;
353;3,543913;;3,543913;3,546746;0,002833;;0,002833;-0,000147;-0,00298;;;
354;3,546746;;3,546746;3,546746;0;;-0,000147;0,000147;0,000294;;;
355;3,546746;;3,546746;3,546893;0,000147;;0,000147;0;-0,000147;;;
356;3,546893;;3,546893;3,546893;0;;0;-0,000949;-0,000949;;;
357;3,546893;;3,546893;3,546893;0;;-0,000949;0,000743;0,001692;;;
358;3,546893;;3,546893;3,547842;0,000949;;0,000743;-0,007601;-0,008344;;;
359;3,547842;;3,547842;3,548048;0,000206;;-0,007601;0,006556;0,014157;;;
360;3,548048;;3,548048;3,555855;0,007807;;0,006556;0,001251;-0,005305;;;
361;3,555855;;3,555855;3,557106;0,001251;;0,001251;0;-0,001251;;;
362;3,557106;;3,557106;3,557106;0;;0;-0,004292;-0,004292;;;
363;3,557106;;3,557106;3,557106;0;;-0,004292;0,004086;0,008378;;;
364;3,557106;;3,557106;3,561398;0,004292;;0,004086;-0,000119;-0,004205;;;
365;3,561398;;3,561398;3,561604;0,000206;;-0,000119;-0,001128;-0,001009;;;
366;3,561604;;3,561604;3,561929;0,000325;;-0,001128;0,001453;0,002581;;;
367;3,561929;;3,561929;3,563382;0,001453;;0,001453;-0,000518;-0,001971;;;
368;3,563382;;3,563382;3,563382;0;;-0,000518;-0,000443;7,50E-05;;;
369;3,563382;;3,563382;3,5639;0,000518;;-0,000443;0,000961;0,001404;;;
370;3,5639;;3,5639;3,564861;0,000961;;0,000961;-0,006908;-0,007869;;;
371;3,564861;;3,564861;3,564861;0;;-0,006908;-0,000754;0,006154;;;
372;3,564861;;3,564861;3,571769;0,006908;;-0,000754;0,007662;0,008416;;;
373;3,571769;;3,571769;3,579431;0,007662;;0,007662;-0,000216;-0,007878;;;
374;3,579431;;3,579431;3,579431;0;;-0,000216;0,000216;0,000432;;;
375;3,579431;;3,579431;3,579647;0,000216;;0,000216;0;-0,000216;;;
376;3,579647;;3,579647;3,579647;0;;0;0;0;;;
377;3,579647;;3,579647;3,579647;0;;0;0;0;;;
378;3,579647;;3,579647;3,579647;0;;0;-0,00017;-0,00017;;;
379;3,579647;;3,579647;3,579647;0;;-0,00017;-0,001083;-0,000913;;;
380;3,579647;;3,579647;3,579817;0,00017;;-0,001083;-6,10E-05;0,001022;;;
381;3,579817;;3,579817;3,58107;0,001253;;-6,10E-05;0,001013;0,001074;;;
382;3,58107;;3,58107;3,582384;0,001314;;0,001013;-0,007613;-0,008626;;;
383;3,582384;;3,582384;3,582685;0,000301;;-0,007613;0,007914;0,015527;;;
384;3,582685;;3,582685;3,590599;0,007914;;0,007914;-0,000718;-0,008632;;;
385;3,590599;;3,590599;3,590599;0;;-0,000718;0,000718;0,001436;;;
386;3,590599;;3,590599;3,591317;0,000718;;0,000718;-0,001309;-0,002027;;;
387;3,591317;;3,591317;3,591317;0;;-0,001309;-0,000641;0,000668;;;
388;3,591317;;3,591317;3,592626;0,001309;;-0,000641;-0,00216;-0,001519;;;
389;3,592626;;3,592626;3,594576;0,00195;;-0,00216;0,004014;0,006174;;;
390;3,594576;;3,594576;3,598686;0,00411;;0,004014;-0,007901;-0,011915;;;
391;3,598686;;3,598686;3,598782;9,60E-05;;-0,007901;0,007986;0,015887;;;
392;3,598782;;3,598782;3,606779;0,007997;;0,007986;-0,001953;-0,009939;;;
393;3,606779;;3,606779;3,60679;1,10E-05;;-0,001953;0,000623;0,002576;;;
394;3,60679;;3,60679;3,608754;0,001964;;0,000623;0,000867;0,000244;;;
395;3,608754;;3,608754;3,610095;0,001341;;0,000867;-0,000649;-0,001516;;;
396;3,610095;;3,610095;3,610569;0,000474;;-0,000649;0,001123;0,001772;;;
397;3,610569;;3,610569;3,611692;0,001123;;0,001123;0;-0,001123;;;
398;3,611692;;3,611692;3,611692;0;;0;-0,001145;-0,001145;;;
399;3,611692;;3,611692;3,611692;0;;-0,001145;0,000321;0,001466;;;
400;3,611692;;3,611692;3,612837;0,001145;;0,000321;0,000729;0,000408;;;
401;3,612837;;3,612837;3,613661;0,000824;;0,000729;-0,001877;-0,002606;;;
402;3,613661;;3,613661;3,613756;9,50E-05;;-0,001877;0,001488;0,003365;;;
403;3,613756;;3,613756;3,615728;0,001972;;0,001488;0,00021;-0,001278;;;
404;3,615728;;3,615728;3,616212;0,000484;;0,00021;-0,001316;-0,001526;;;
405;3,616212;;3,616212;3,616486;0,000274;;-0,001316;0,001366;0,002682;;;
406;3,616486;;3,616486;3,618076;0,00159;;0,001366;-0,002219;-0,003585;;;
407;3,618076;;3,618076;3,6183;0,000224;;-0,002219;0,001339;0,003558;;;
408;3,6183;;3,6183;3,620743;0,002443;;0,001339;0,001002;-0,000337;;;
409;3,620743;;3,620743;3,621847;0,001104;;0,001002;-0,000977;-0,001979;;;
410;3,621847;;3,621847;3,621949;0,000102;;-0,000977;0,00029;0,001267;;;
411;3,621949;;3,621949;3,623028;0,001079;;0,00029;-0,005248;-0,005538;;;
412;3,623028;;3,623028;3,623817;0,000789;;-0,005248;0,003206;0,008454;;;
413;3,623817;;3,623817;3,629854;0,006037;;0,003206;0,002509;-0,000697;;;
414;3,629854;;3,629854;3,632685;0,002831;;0,002509;-0,002666;-0,005175;;;
415;3,632685;;3,632685;3,633007;0,000322;;-0,002666;0,002072;0,004738;;;
416;3,633007;;3,633007;3,635995;0,002988;;0,002072;-0,001909;-0,003981;;;
417;3,635995;;3,635995;3,636911;0,000916;;-0,001909;0,002748;0,004657;;;
418;3,636911;;3,636911;3,639736;0,002825;;0,002748;-0,001234;-0,003982;;;
419;3,639736;;3,639736;3,639813;7,70E-05;;-0,001234;0,000618;0,001852;;;
420;3,639813;;3,639813;3,641124;0,001311;;0,000618;0,000373;-0,000245;;;
421;3,641124;;3,641124;3,641817;0,000693;;0,000373;-0,001751;-0,002124;;;
422;3,641817;;3,641817;3,642137;0,00032;;-0,001751;0,002071;0,003822;;;
423;3,642137;;3,642137;3,644208;0,002071;;0,002071;0;-0,002071;;;
424;3,644208;;3,644208;3,644208;0;;0;0;0;;;
425;3,644208;;3,644208;3,644208;0;;0;-0,000704;-0,000704;;;
426;3,644208;;3,644208;3,644208;0;;-0,000704;6,00E-06;0,00071;;;
427;3,644208;;3,644208;3,644912;0,000704;;6,00E-06;0,000319;0,000313;;;
428;3,644912;;3,644912;3,64561;0,000698;;0,000319;-0,0005;-0,000819;;;
429;3,64561;;3,64561;3,645989;0,000379;;-0,0005;0,000159;0,000659;;;
430;3,645989;;3,645989;3,646868;0,000879;;0,000159;-0,00648;-0,006639;;;
431;3,646868;;3,646868;3,647588;0,00072;;-0,00648;0,002541;0,009021;;;
432;3,647588;;3,647588;3,654788;0,0072;;0,002541;0,001053;-0,001488;;;
433;3,654788;;3,654788;3,659447;0,004659;;0,001053;0,003606;0,002553;;;
434;3,659447;;3,659447;3,663053;0,003606;;0,003606;-0,000121;-0,003727;;;
435;3,663053;;3,663053;3,663053;0;;-0,000121;-0,001062;-0,000941;;;
436;3,663053;;3,663053;3,663174;0,000121;;-0,001062;0,000148;0,00121;;;
437;3,663174;;3,663174;3,664357;0,001183;;0,000148;3,80E-05;-0,00011;;;
438;3,664357;;3,664357;3,665392;0,001035;;3,80E-05;0,00083;0,000792;;;
439;3,665392;;3,665392;3,666389;0,000997;;0,00083;-0,004197;-0,005027;;;
440;3,666389;;3,666389;3,666556;0,000167;;-0,004197;0,003756;0,007953;;;
441;3,666556;;3,666556;3,67092;0,004364;;0,003756;-0,000645;-0,004401;;;
442;3,67092;;3,67092;3,671528;0,000608;;-0,000645;0,001253;0,001898;;;
443;3,671528;;3,671528;3,672781;0,001253;;0,001253;0;-0,001253;;;
444;3,672781;;3,672781;3,672781;0;;0;0;0;;;
445;3,672781;;3,672781;3,672781;0;;0;0;0;;;
446;3,672781;;3,672781;3,672781;0;;0;-0,005018;-0,005018;;;
447;3,672781;;3,672781;3,672781;0;;-0,005018;1,30E-05;0,005031;;;
448;3,672781;;3,672781;3,677799;0,005018;;1,30E-05;0,00114;0,001127;;;
449;3,677799;;3,677799;3,682804;0,005005;;0,00114;0,002977;0,001837;;;
450;3,682804;;3,682804;3,686669;0,003865;;0,002977;-0,001117;-0,004094;;;
451;3,686669;;3,686669;3,687557;0,000888;;-0,001117;0,001751;0,002868;;;
452;3,687557;;3,687557;3,689562;0,002005;;0,001751;-0,000185;-0,001936;;;
453;3,689562;;3,689562;3,689816;0,000254;;-0,000185;-0,007115;-0,00693;;;
454;3,689816;;3,689816;3,690255;0,000439;;-0,007115;0,006597;0,013712;;;
455;3,690255;;3,690255;3,697809;0,007554;;0,006597;-0,00081;-0,007407;;;
456;3,697809;;3,697809;3,698766;0,000957;;-0,00081;0,001767;0,002577;;;
457;3,698766;;3,698766;3,700533;0,001767;;0,001767;-0,002389;-0,004156;;;
458;3,700533;;3,700533;3,700533;0;;-0,002389;-0,00096;0,001429;;;
459;3,700533;;3,700533;3,702922;0,002389;;-0,00096;0,003349;0,004309;;;
460;3,702922;;3,702922;3,706271;0,003349;;0,003349;0;-0,003349;;;
461;3,706271;;3,706271;3,706271;0;;0;-0,000158;-0,000158;;;
462;3,706271;;3,706271;3,706271;0;;-0,000158;0,000158;0,000316;;;
463;3,706271;;3,706271;3,706429;0,000158;;0,000158;-0,000146;-0,000304;;;
464;3,706429;;3,706429;3,706429;0;;-0,000146;-0,003965;-0,003819;;;
465;3,706429;;3,706429;3,706575;0,000146;;-0,003965;0,004111;0,008076;;;
466;3,706575;;3,706575;3,710686;0,004111;;0,004111;0;-0,004111;;;
467;3,710686;;3,710686;3,710686;0;;0;-0,004084;-0,004084;;;
468;3,710686;;3,710686;3,710686;0;;-0,004084;0,003762;0,007846;;;
469;3,710686;;3,710686;3,71477;0,004084;;0,003762;-0,001148;-0,00491;;;
470;3,71477;;3,71477;3,715092;0,000322;;-0,001148;0,00147;0,002618;;;
471;3,715092;;3,715092;3,716562;0,00147;;0,00147;0;-0,00147;;;
472;3,716562;;3,716562;3,716562;0;;0;0;0;;;
473;3,716562;;3,716562;3,716562;0;;0;-0,000773;-0,000773;;;
474;3,716562;;3,716562;3,716562;0;;-0,000773;0,000773;0,001546;;;
475;3,716562;;3,716562;3,717335;0,000773;;0,000773;-0,00489;-0,005663;;;
476;3,717335;;3,717335;3,717335;0;;-0,00489;-0,001483;0,003407;;;
477;3,717335;;3,717335;3,722225;0,00489;;-0,001483;0,006373;0,007856;;;
478;3,722225;;3,722225;3,728598;0,006373;;0,006373;-0,000168;-0,006541;;;
479;3,728598;;3,728598;3,728598;0;;-0,000168;-0,000314;-0,000146;;;
480;3,728598;;3,728598;3,728766;0,000168;;-0,000314;-0,001247;-0,000933;;;
481;3,728766;;3,728766;3,729248;0,000482;;-0,001247;0,000299;0,001546;;;
482;3,729248;;3,729248;3,730977;0,001729;;0,000299;0,000772;0,000473;;;
483;3,730977;;3,730977;3,732407;0,00143;;0,000772;0,000378;-0,000394;;;
484;3,732407;;3,732407;3,733065;0,000658;;0,000378;-0,000296;-0,000674;;;
485;3,733065;;3,733065;3,733345;0,00028;;-0,000296;-0,002244;-0,001948;;;
486;3,733345;;3,733345;3,733921;0,000576;;-0,002244;0,002185;0,004429;;;
487;3,733921;;3,733921;3,736741;0,00282;;0,002185;-0,001081;-0,003266;;;
488;3,736741;;3,736741;3,737376;0,000635;;-0,001081;-0,004055;-0,002974;;;
489;3,737376;;3,737376;3,739092;0,001716;;-0,004055;0,002151;0,006206;;;
490;3,739092;;3,739092;3,744863;0,005771;;0,002151;0,003103;0,000952;;;
491;3,744863;;3,744863;3,748483;0,00362;;0,003103;0,000267;-0,002836;;;
492;3,748483;;3,748483;3,749;0,000517;;0,000267;0,00025;-1,70E-05;;;
493;3,749;;3,749;3,74925;0,00025;;0,00025;-0,000132;-0,000382;;;
494;3,74925;;3,74925;3,74925;0;;-0,000132;0,000132;0,000264;;;
495;3,74925;;3,74925;3,749382;0,000132;;0,000132;-0,000789;-0,000921;;;
496;3,749382;;3,749382;3,749382;0;;-0,000789;-0,00053;0,000259;;;
497;3,749382;;3,749382;3,750171;0,000789;;-0,00053;0,000142;0,000672;;;
498;3,750171;;3,750171;3,75149;0,001319;;0,000142;-0,000697;-0,000839;;;
499;3,75149;;3,75149;3,752667;0,001177;;-0,000697;0,00164;0,002337;;;
500;3,752667;;3,752667;3,754541;0,001874;;0,00164;-0,006012;-0,007652;;;
501;3,754541;;3,754541;3,754775;0,000234;;-0,006012;0,004592;0,010604;;;
502;3,754775;;3,754775;3,761021;0,006246;;0,004592;-0,000612;-0,005204;;;
503;3,761021;;3,761021;3,762675;0,001654;;-0,000612;0,002065;0,002677;;;
504;3,762675;;3,762675;3,764941;0,002266;;0,002065;-0,001094;-0,003159;;;
505;3,764941;;3,764941;3,765142;0,000201;;-0,001094;0,001295;0,002389;;;
506;3,765142;;3,765142;3,766437;0,001295;;0,001295;-0,000585;-0,00188;;;
507;3,766437;;3,766437;3,766437;0;;-0,000585;0,000348;0,000933;;;
508;3,766437;;3,766437;3,767022;0,000585;;0,000348;-0,000261;-0,000609;;;
509;3,767022;;3,767022;3,767259;0,000237;;-0,000261;0,000237;0,000498;;;
510;3,767259;;3,767259;3,767757;0,000498;;0,000237;-0,000576;-0,000813;;;
511;3,767757;;3,767757;3,768018;0,000261;;-0,000576;-0,005107;-0,004531;;;
512;3,768018;;3,768018;3,768855;0,000837;;-0,005107;0,004647;0,009754;;;
513;3,768855;;3,768855;3,774799;0,005944;;0,004647;0,000619;-0,004028;;;
514;3,774799;;3,774799;3,776096;0,001297;;0,000619;0,000238;-0,000381;;;
515;3,776096;;3,776096;3,776774;0,000678;;0,000238;-0,003134;-0,003372;;;
516;3,776774;;3,776774;3,777214;0,00044;;-0,003134;0,003574;0,006708;;;
517;3,777214;;3,777214;3,780788;0,003574;;0,003574;0;-0,003574;;;
518;3,780788;;3,780788;3,780788;0;;0;-0,000256;-0,000256;;;
519;3,780788;;3,780788;3,780788;0;;-0,000256;-0,000103;0,000153;;;
520;3,780788;;3,780788;3,781044;0,000256;;-0,000103;-0,002008;-0,001905;;;
521;3,781044;;3,781044;3,781403;0,000359;;-0,002008;-0,000857;0,001151;;;
522;3,781403;;3,781403;3,78377;0,002367;;-0,000857;0,000275;0,001132;;;
523;3,78377;;3,78377;3,786994;0,003224;;0,000275;-0,001446;-0,001721;;;
524;3,786994;;3,786994;3,789943;0,002949;;-0,001446;0,003933;0,005379;;;
525;3,789943;;3,789943;3,794338;0,004395;;0,003933;-0,000126;-0,004059;;;
526;3,794338;;3,794338;3,7948;0,000462;;-0,000126;0,000588;0,000714;;;
527;3,7948;;3,7948;3,795388;0,000588;;0,000588;-0,000939;-0,001527;;;
528;3,795388;;3,795388;3,795388;0;;-0,000939;-0,005661;-0,004722;;;
529;3,795388;;3,795388;3,796327;0,000939;;-0,005661;0,005445;0,011106;;;
530;3,796327;;3,796327;3,802927;0,0066;;0,005445;-0,001664;-0,007109;;;
531;3,802927;;3,802927;3,804082;0,001155;;-0,001664;0,000411;0,002075;;;
532;3,804082;;3,804082;3,806901;0,002819;;0,000411;0,001456;0,001045;;;
533;3,806901;;3,806901;3,809309;0,002408;;0,001456;0,000952;-0,000504;;;
534;3,809309;;3,809309;3,810261;0,000952;;0,000952;-0,000463;-0,001415;;;
535;3,810261;;3,810261;3,810261;0;;-0,000463;0,000222;0,000685;;;
536;3,810261;;3,810261;3,810724;0,000463;;0,000222;0,000241;1,90E-05;;;
537;3,810724;;3,810724;3,810965;0,000241;;0,000241;-0,001432;-0,001673;;;
538;3,810965;;3,810965;3,810965;0;;-0,001432;-0,00048;0,000952;;;
539;3,810965;;3,810965;3,812397;0,001432;;-0,00048;0,001724;0,002204;;;
540;3,812397;;3,812397;3,814309;0,001912;;0,001724;-0,003712;-0,005436;;;
541;3,814309;;3,814309;3,814497;0,000188;;-0,003712;0,003727;0,007439;;;
542;3,814497;;3,814497;3,818397;0,0039;;0,003727;6,20E-05;-0,003665;;;
543;3,818397;;3,818397;3,81857;0,000173;;6,20E-05;-0,003732;-0,003794;;;
544;3,81857;;3,81857;3,818681;0,000111;;-0,003732;0,003843;0,007575;;;
545;3,818681;;3,818681;3,822524;0,003843;;0,003843;-0,002792;-0,006635;;;
546;3,822524;;3,822524;3,822524;0;;-0,002792;0,002577;0,005369;;;
547;3,822524;;3,822524;3,825316;0,002792;;0,002577;-0,001012;-0,003589;;;
548;3,825316;;3,825316;3,825531;0,000215;;-0,001012;-0,001426;-0,000414;;;
549;3,825531;;3,825531;3,826758;0,001227;;-0,001426;-0,002715;-0,001289;;;
550;3,826758;;3,826758;3,829411;0,002653;;-0,002715;0,003329;0,006044;;;
551;3,829411;;3,829411;3,834779;0,005368;;0,003329;-0,002087;-0,005416;;;
552;3,834779;;3,834779;3,836818;0,002039;;-0,002087;0,004126;0,006213;;;
553;3,836818;;3,836818;3,840944;0,004126;;0,004126;-0,000157;-0,004283;;;
554;3,840944;;3,840944;3,840944;0;;-0,000157;0,000157;0,000314;;;
555;3,840944;;3,840944;3,841101;0,000157;;0,000157;-0,0027;-0,002857;;;
556;3,841101;;3,841101;3,841101;0;;-0,0027;-0,000422;0,002278;;;
557;3,841101;;3,841101;3,843801;0,0027;;-0,000422;0,002563;0,002985;;;
558;3,843801;;3,843801;3,846923;0,003122;;0,002563;0,000559;-0,002004;;;
559;3,846923;;3,846923;3,847482;0,000559;;0,000559;0;-0,000559;;;
560;3,847482;;3,847482;3,847482;0;;0;-0,000533;-0,000533;;;
561;3,847482;;3,847482;3,847482;0;;-0,000533;-0,000452;8,10E-05;;;
562;3,847482;;3,847482;3,848015;0,000533;;-0,000452;0,000985;0,001437;;;
563;3,848015;;3,848015;3,849;0,000985;;0,000985;-0,000854;-0,001839;;;
564;3,849;;3,849;3,849;0;;-0,000854;-0,001624;-0,00077;;;
565;3,849;;3,849;3,849854;0,000854;;-0,001624;0,001059;0,002683;;;
566;3,849854;;3,849854;3,852332;0,002478;;0,001059;0,001077;1,80E-05;;;
567;3,852332;;3,852332;3,853751;0,001419;;0,001077;-0,000157;-0,001234;;;
568;3,853751;;3,853751;3,854093;0,000342;;-0,000157;1,00E-05;0,000167;;;
569;3,854093;;3,854093;3,854592;0,000499;;1,00E-05;-0,00085;-0,00086;;;
570;3,854592;;3,854592;3,855081;0,000489;;-0,00085;-0,000115;0,000735;;;
571;3,855081;;3,855081;3,85642;0,001339;;-0,000115;0,000432;0,000547;;;
572;3,85642;;3,85642;3,857874;0,001454;;0,000432;-0,000417;-0,000849;;;
573;3,857874;;3,857874;3,858896;0,001022;;-0,000417;0,001439;0,001856;;;
574;3,858896;;3,858896;3,860335;0,001439;;0,001439;-0,002485;-0,003924;;;
575;3,860335;;3,860335;3,860335;0;;-0,002485;0,001729;0,004214;;;
576;3,860335;;3,860335;3,86282;0,002485;;0,001729;0,000756;-0,000973;;;
577;3,86282;;3,86282;3,863576;0,000756;;0,000756;-0,006971;-0,007727;;;
578;3,863576;;3,863576;3,863576;0;;-0,006971;-0,077513;-0,070542;;;
579;3,863576;;3,863576;3,870547;0,006971;;-0,077513;0,082671;0,160184;;;
580;3,870547;;3,870547;3,955031;0,084484;;0,082671;-0,000331;-0,083002;;;
581;3,955031;;3,955031;3,956844;0,001813;;-0,000331;0,001903;0,002234;;;
582;3,956844;;3,956844;3,958988;0,002144;;0,001903;-0,001385;-0,003288;;;
583;3,958988;;3,958988;3,959229;0,000241;;-0,001385;-0,001221;0,000164;;;
584;3,959229;;3,959229;3,960855;0,001626;;-0,001221;0,002135;0,003356;;;
585;3,960855;;3,960855;3,963702;0,002847;;0,002135;0,000712;-0,001423;;;
586;3,963702;;3,963702;3,964414;0,000712;;0,000712;0;-0,000712;;;
587;3,964414;;3,964414;3,964414;0;;0;0;0;;;
588;3,964414;;3,964414;3,964414;0;;0;0;0;;;
589;3,964414;;3,964414;3,964414;0;;0;-0,00024;-0,00024;;;
590;3,964414;;3,964414;3,964414;0;;-0,00024;0,00024;0,00048;;;
591;3,964414;;3,964414;3,964654;0,00024;;0,00024;0;-0,00024;;;
592;3,964654;;3,964654;3,964654;0;;0;0;0;;;
593;3,964654;;3,964654;3,964654;0;;0;0;0;;;
594;3,964654;;3,964654;3,964654;0;;0;0;0;;;
595;3,964654;;3,964654;3,964654;0;;0;0;0;;;
596;3,964654;;3,964654;3,964654;0;;0;0;0;;;
597;3,964654;;3,964654;3,964654;0;;0;0;0;;;
598;3,964654;;3,964654;3,964654;0;;0;0;0;;;
599;3,964654;;3,964654;3,964654;0;;0;0;0;;;
600;3,964654;;3,964654;3,964654;0;;0;0;0;;;
601;3,964654;;3,964654;3,964654;0;;0;0;0;;;
602;3,964654;;3,964654;3,964654;0;;0;-0,000427;-0,000427;;;
603;3,964654;;3,964654;3,964654;0;;-0,000427;-0,00083;-0,000403;;;
604;3,964654;;3,964654;3,965081;0,000427;;-0,00083;0,001257;0,002087;;;
605;3,965081;;3,965081;3,966338;0,001257;;0,001257;0;-0,001257;;;
606;3,966338;;3,966338;3,966338;0;;0;0;0;;;
607;3,966338;;3,966338;3,966338;0;;0;0;0;;;
608;3,966338;;3,966338;3,966338;0;;0;0;0;;;
609;3,966338;;3,966338;3,966338;0;;0;0;0;;;
610;3,966338;;3,966338;3,966338;0;;0;0;0;;;
611;3,966338;;3,966338;3,966338;0;;0;0;0;;;
612;3,966338;;3,966338;3,966338;0;;0;0;0;;;
613;3,966338;;3,966338;3,966338;0;;0;0;0;;;
614;3,966338;;3,966338;3,966338;0;;0;-0,000409;-0,000409;;;
615;3,966338;;3,966338;3,966338;0;;-0,000409;-0,002478;-0,002069;;;
616;3,966338;;3,966338;3,966747;0,000409;;-0,002478;0,002887;0,005365;;;
617;3,966747;;3,966747;3,969634;0,002887;;0,002887;0;-0,002887;;;
618;3,969634;;3,969634;3,969634;0;;0;0;0;;;
619;3,969634;;3,969634;3,969634;0;;0;0;0;;;
620;3,969634;;3,969634;3,969634;0;;0;0;0;;;
621;3,969634;;3,969634;3,969634;0;;0;-0,000341;-0,000341;;;
622;3,969634;;3,969634;3,969634;0;;-0,000341;-0,000907;-0,000566;;;
623;3,969634;;3,969634;3,969975;0,000341;;-0,000907;-4,80E-05;0,000859;;;
624;3,969975;;3,969975;3,971223;0,001248;;-4,80E-05;-0,000435;-0,000387;;;
625;3,971223;;3,971223;3,972519;0,001296;;-0,000435;-0,000731;-0,000296;;;
626;3,972519;;3,972519;3,97425;0,001731;;-0,000731;0,001542;0,002273;;;
627;3,97425;;3,97425;3,976712;0,002462;;0,001542;0,000254;-0,001288;;;
628;3,976712;;3,976712;3,977632;0,00092;;0,000254;-0,000867;-0,001121;;;
629;3,977632;;3,977632;3,978298;0,000666;;-0,000867;-0,000236;0,000631;;;
630;3,978298;;3,978298;3,979831;0,001533;;-0,000236;-0,000158;7,80E-05;;;
631;3,979831;;3,979831;3,9816;0,001769;;-0,000158;0,001927;0,002085;;;
632;3,9816;;3,9816;3,983527;0,001927;;0,001927;-0,003175;-0,005102;;;
633;3,983527;;3,983527;3,983527;0;;-0,003175;0,000371;0,003546;;;
634;3,983527;;3,983527;3,986702;0,003175;;0,000371;0,002804;0,002433;;;
635;3,986702;;3,986702;3,989506;0,002804;;0,002804;-0,000149;-0,002953;;;
636;3,989506;;3,989506;3,989506;0;;-0,000149;-0,003507;-0,003358;;;
637;3,989506;;3,989506;3,989655;0,000149;;-0,003507;0,003656;0,007163;;;
638;3,989655;;3,989655;3,993311;0,003656;;0,003656;-0,002433;-0,006089;;;
639;3,993311;;3,993311;3,993311;0;;-0,002433;0,001501;0,003934;;;
640;3,993311;;3,993311;3,995744;0,002433;;0,001501;-0,006432;-0,007933;;;
641;3,995744;;3,995744;3,996676;0,000932;;-0,006432;0,003722;0,010154;;;
642;3,996676;;3,996676;4,00404;0,007364;;0,003722;0,003642;-8,00E-05;;;
643;4,00404;;4,00404;4,007682;0,003642;;0,003642;0;-0,003642;;;
644;4,007682;;4,007682;4,007682;0;;0;-0,003017;-0,003017;;;
645;4,007682;;4,007682;4,007682;0;;-0,003017;0,002567;0,005584;;;
646;4,007682;;4,007682;4,010699;0,003017;;0,002567;-2,50E-05;-0,002592;;;
647;4,010699;;4,010699;4,011149;0,00045;;-2,50E-05;-0,001911;-0,001886;;;
648;4,011149;;4,011149;4,011624;0,000475;;-0,001911;0,001742;0,003653;;;
649;4,011624;;4,011624;4,01401;0,002386;;0,001742;-0,000173;-0,001915;;;
650;4,01401;;4,01401;4,014654;0,000644;;-0,000173;0,000817;0,00099;;;
651;4,014654;;4,014654;4,015471;0,000817;;0,000817;-0,000567;-0,001384;;;
652;4,015471;;4,015471;4,015471;0;;-0,000567;-0,000332;0,000235;;;
653;4,015471;;4,015471;4,016038;0,000567;;-0,000332;-0,000132;0,0002;;;
654;4,016038;;4,016038;4,016937;0,000899;;-0,000132;0,000847;0,000979;;;
655;4,016937;;4,016937;4,017968;0,001031;;0,000847;-0,000551;-0,001398;;;
656;4,017968;;4,017968;4,018152;0,000184;;-0,000551;-0,001543;-0,000992;;;
657;4,018152;;4,018152;4,018887;0,000735;;-0,001543;8,40E-05;0,001627;;;
658;4,018887;;4,018887;4,021165;0,002278;;8,40E-05;-0,001225;-0,001309;;;
659;4,021165;;4,021165;4,023359;0,002194;;-0,001225;0,003022;0,004247;;;
660;4,023359;;4,023359;4,026778;0,003419;;0,003022;0,000397;-0,002625;;;
661;4,026778;;4,026778;4,027175;0,000397;;0,000397;-0,000216;-0,000613;;;
662;4,027175;;4,027175;4,027175;0;;-0,000216;-0,006971;-0,006755;;;
663;4,027175;;4,027175;4,027391;0,000216;;-0,006971;0,007039;0,01401;;;
664;4,027391;;4,027391;4,034578;0,007187;;0,007039;-0,007359;-0,014398;;;
665;4,034578;;4,034578;4,034726;0,000148;;-0,007359;0,007507;0,014866;;;
666;4,034726;;4,034726;4,042233;0,007507;;0,007507;-0,000301;-0,007808;;;
